"","O1-AG1-GPOS-S145-L001","O1-AG1-S190-L001","O1-AG2-GPOS-S146-L001","O1-AG2-S191-L001","O1-AG3-GPOS-S147-L001","O1-AG3-S192-L001","O1-AG4-GPOS-S148-L001","O1-AG4-S193-L001","O1-AG5-GPOS-S149-L001","O1-AG5-S194-L001","O1-CQ1-GPOS-S175-L001","O1-CQ1-S205-L001","O1-CQ2-GPOS-S176-L001","O1-CQ2-S206-L001","O1-CQ3-GPOS-S177-L001","O1-CQ3-S207-L001","O1-CQ4-GPOS-S178-L001","O1-CQ4-S208-L001","O1-CQ5-GPOS-S179-L001","O1-CQ5-S209-L001","O1-G-1-S160-L001","O1-G-2-S161-L001","O1-G-3-S162-L001","O1-G-4-S163-L001","O2-AG1-GPOS-S150-L001","O2-AG1-S195-L001","O2-AG2-GPOS-S151-L001","O2-AG2-S196-L001","O2-AG3-GPOS-S152-L001","O2-AG3-S197-L001","O2-AG4-GPOS-S153-L001","O2-AG4-S198-L001","O2-AG5-GPOS-S154-L001","O2-AG5-S199-L001","O2-CQ1-GPOS-S180-L001","O2-CQ1-S210-L001","O2-CQ2-GPOS-S181-L001","O2-CQ2-S211-L001","O2-CQ3-GPOS-S182-L001","O2-CQ3-S212-L001","O2-CQ4-GPOS-S183-L001","O2-CQ4-S213-L001","O2-CQ5-GPOS-S184-L001","O2-CQ5-S214-L001","O2-G-1-S165-L001","O2-G-2-S166-L001","O2-G-3-S167-L001","O2-G-4-S168-L001","O2-G-5-S169-L001","O3-AG1-GPOS-S155-L001","O3-AG1-S200-L001","O3-AG2-GPOS-S156-L001","O3-AG2-S201-L001","O3-AG3-GPOS-S157-L001","O3-AG3-S202-L001","O3-AG4-GPOS-S158-L001","O3-AG4-S203-L001","O3-AG5-S204-L001","O3-CQ1-GPOS-S185-L001","O3-CQ1-S215-L001","O3-CQ2-GPOS-S186-L001","O3-CQ2-S216-L001","O3-CQ3-GPOS-S187-L001","O3-CQ3-S217-L001","O3-CQ4-GPOS-S188-L001","O3-CQ4-S218-L001","O3-CQ5-GPOS-S189-L001","O3-CQ5-S219-L001","O3-G-1-S170-L001","O3-G-2-S171-L001","O3-G-3-S172-L001","O3-G-4-S173-L001","O3-G-5-S174-L001"
"OTU203",0,0,0,0.00226275778567317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730709275136399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00143295803480041,0,0,0,0,0,0,0,0,0,0,0,0,0.00384054621101668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000455697125462533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157236030319055,0,0,0,0,0,0,0,0,0,0,0
"OTU205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00706991358994501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000280569300617252,0,0,0,0.000204179678116743,0,0,0,0.000124177325220415,0,0,0,0.000194412360051691,0.000343304077855394,0
"OTU206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU207",0,0,0,0,0.000132201686893525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00785109386026817,0,0,0,0,0,0.0075285436505958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000573630904364973,0,0,0,0.000746772874364354,0,0,0.00114778350252512,0,0.00142358658189369,0,0.000828729281767956,0,0.000485780363912855,0,0.000596051161057991,0,0,0,0.000697597291950185,0.000134336378291241,0
"OTU208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.73664461722951e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU209",0,0,0,0,0,0,0,0,0,0,0.00211028283271212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005581222287681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000861568429135997,0,0.000102924190615601,0,0
"OTU210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015975283523605,0,0,0,0,0,0,0,0,0,0,0,0.000178544100392797,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00227790432801822,0,0,0,0,0,0,0.00109060063820334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00121896567177557,0,0,0,0.00334269762810711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU212",0,0,0,0.00263988408328537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000455697125462533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11770726714432e-05,0,0,0,0,0,0,0,0,0,0.000734936907534972,0,0,0,0,0,0.00237208590521859,0,0,0,0,0,6.33626561625463e-05,0,0.000132455813568442,0,0,0,0.000125796232974623,0.000806018269747448,0
"OTU213",0,0,0.000702247191011236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000274162361836599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28146340419155e-05,0,0,0,0,0,0,0,0.000168567736135304,0,0,0,0
"OTU214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00052153181344062,0,0,0,0,0.000229556700505025,0,0,0,0.000504443910641364,0,0.000348494608894005,0,0.00014073430191647,0,5.61892453784346e-05,0,0.000800521482565786,0.000149262642545824,0
"OTU215",0,0,0,0,0,0,0,0,0,0.000457959333211211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000382785585388527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011162444575362,0,0.000734964596217621,0,0,0,0,0,0,0.000153037800336683,0,0,0,0.000276243093922652,0,0.000116164869631335,0,4.96709300881659e-05,0,0,0.00357584032247578,0.000148668275333646,0.000328377813600812,0
"OTU218",0,0,0,0,0,0,0,0,0,0,0.00046590659942995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000601750547045952,0,0,0,0,0,0.000113032666440601,0,0,0,0,0,0,0,0,0,0,0,0.000178544100392797,0,0.00226917560422152,0,0.000852750420369925,0,0.000337934166200247,0,6.62279067842212e-05,0,0,0,0.000263028487128758,0,0.0039043696849762
"OTU219",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00970948899462303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU222",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156319424809145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58519315228108e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU224",0,0,0,0,0.00235319002670474,0,0,0,0,0,0.000548125411094058,0,0.0285714285714286,0,0.00490716180371353,0,0,0,0,0,0.00668990528502517,0,0,0,0,0,0,0,0,0,0,0,0.000423818605636787,0,0,0,0.0145086503465124,0,0,0,0,0,0.00562947799385875,0,0,0,0,0,0,0,0,0.00238415344626692,0.00143250414180545,0.0107038195996622,0,0,0,0,0.00102025200224455,0,0.00193736219039668,0,0,0,0.0013728575501885,0,0.0012583302289002,0,0,0,0.000949189757899432,0.000701534419965371,0
"OTU225",0,0,0,0.00071455509021258,0.00179794294175194,0,0,0,0,0,0.000630344222758167,0,0,0,0,0,0,0,0,0,0,0,0.000465934976185546,0.000455697125462533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29524708844822e-05,0.000555704938603567,0,0,0,0,0,0,5.10126001122277e-05,0,0,0,0,0.00384480950716533,0,0,4.13924417401382e-05,0,0,0.00266562642220922,0.000354516656564848,4.47787927637471e-05,0
"OTU226",0,0,0,0,0,0,0,0,0.000595238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000160554877657183,0,0,0,0.000105604426937577,0,0.000124177325220415,0,0.000299675975351651,0,0.000411696762462404,0,0
"OTU227",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014954561141148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00239371888165454,5.10126001122277e-05,0,0,0,0.000504443910641364,0,0.00013728575501885,0,2.4835465044083e-05,0,0,0,0,0.000328377813600812,0
"OTU228",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00155311658728515,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00269232686842499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.86161270770673e-05,0,0
"OTU229",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00235428941566288,0,0,0.00234700046228797,0,0,5.10126001122277e-05,0,2.14073170209578e-05,0,0,0,4.22417707750309e-05,0,0,0,0,0,0,0.000223893963818735,0
"OTU230",0,0,0,0,0.00026440337378705,0,0,6.18773590743147e-05,0,0,0.00232953299714975,0,0,0,6.63129973474801e-05,0,0,0,0,0,0.00133798105700504,0.00111184318893098,0.000258852764547525,0.000328101930333023,0,0,0.000418410041841004,0,0,0,0.000352858151023289,0.0001154367839312,0,0,0,0,0,0,0.000261591786017919,0,0.000273522975929978,0,5.11770726714432e-05,0,0,0,0.000376775554802004,0,0.000690351016940152,0.000341074695358283,0.000377714825306893,0.00224074572017567,0.000311413943870751,0.00178810907465355,0.000400182940772925,0.00103125777888411,0.00015473289234459,0.00044283799310609,0.000204050400448911,0,0.000267591462761972,0,0.000180158539514773,0,0.000739230988563041,0,0.00024835465044083,0,0.000149837987675826,0.000325076392952344,0.000343080635385337,8.95575855274942e-05,0.000106969032465101
"OTU231",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00630747192828428,0,0,0,0,0,0,0.00815098468271335,0,0,0,0,0,0,0,0,0.0007441629716908,0.000125904941768964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU233",0,0,0,0,0,0,0,0.00980756141327888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU234",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU235",0,0,0,0.00027788253508267,0.00015864202427223,0,0,0.000990037745189035,0,0,2.74062705547029e-05,0,0,0,0,0,0,0,0,0,0,0,0.00212259266928971,1.82278850185013e-05,0,0,0.000167364016736402,0.000584567420109119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00107471852610031,0,0,0,0,0,0.00100897456322022,0.0003720814858454,0,0,0.00019930492407728,9.93393930363085e-05,0,0.000213363678389815,0,0,2.55063000561139e-05,0,2.14073170209578e-05,0,0.000192169108815758,0,5.28022134687886e-05,0,5.79494184361935e-05,0,0.000131108239216347,0.000585137507314219,0,0.000119410114036659,0.000722040969139434
"OTU236",0,0,0,0,0,0.00124569198189594,0,0,0,0,0,0,0,0,0,0,0.00496919101570264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000340593349466703,0,0,0,0,0,0,0,0,3.21109755314366e-05,0,0.000144126831611818,0,0,0,0.00014073430191647,0,0,0,0.000365952677744359,0,0
"OTU237",0,3.98168425243878e-05,0,0,0.000687448771846329,0,0,0,0,0,2.74062705547029e-05,0,0,0,0,0,0,0,0,0,0.000105630083447766,0.000247076264206885,5.17705529095051e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000492341356673961,0,0.000511770726714432,0,0,0,0,0,0.00154001380702034,0.000155033952435583,0,0,0,2.48348482590771e-05,0,0.000568969809039508,0,0,0.000178544100392797,0,0.000642219510628733,3.52547153181738e-05,3.60317079029546e-05,0,0.00013728575501885,0,0,0,0.000243486729973216,0,0.000789085461386274,0.000656755627201624,0.000561587420441782
"OTU239",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00755317034386802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00273183330849848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000283599020837065,0
"OTU240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.92777430586555e-05,0,0,0,0,0,0.00890966831333804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU241",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000346310351793599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00712105798575788,0,0,0.00161235310533007,0,0.00023303755489827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU242",0,0,0,0.000655008832694865,0,0.00307270688867666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120810600155885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU243",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000634584875727129,0,0.00104858441104509,0,0.0578747628083491,0,0,0,0,0,0,0
"OTU245",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000653979465044798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU246",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU247",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00559121971422655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000149837987675826,0,6.86161270770673e-05,0,0
"OTU248",0,0,0,0,0,0,0,0,0,0,2.74062705547029e-05,0,0.0010832769126608,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000418410041841004,0.00019485580670304,0,0,0.00101446718419195,0.0001154367839312,0,0,0,0,0.000498579049708331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17038630456216e-05,0,0,0.000114337983077979,0,0,0,0.000102025200224455,0,0,0,0,0,0,0,0,0,0,0,0,0.000104483849782077,0
"OTU249",0,0,0,0,0,0,0,0.00460986325103645,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000700049415252841,0.0020708221163802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000124177325220415,0,0,0,0,0,0
"OTU250",0,0,0,0,0,0,0,0.0090650331043871,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00160599571734475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00065114260022945,0,0,0,0,0,0,0,0,5.10126001122277e-05,0,0,0,0.000624549603651213,0,5.28022134687886e-05,0,6.62279067842212e-05,0,0.000149837987675826,0,0,0,0
"OTU251",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00255312139680448,0,0,0.00767788590304437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.65189001683416e-05,0,0,0,0,0,0.000242890181956428,0,3.31139533921106e-05,0,0,0,4.57440847180449e-05,0.000104483849782077,0
"OTU252",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00397873314319918,0,0,0,0.0165163824658513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251809883537929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.46313212729118e-05,0
"OTU253",0,0,0,0,0.00150709923058618,0,0,0.00411484437844193,0,0,0,0,0,0,0,0,0.00869608427747963,0,0,0,0,0,0.00170842824601367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013807020338803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107275209674273,0,0,0
"OTU254",0,0,0,0,0,2.76820440421321e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86832230861475e-05,1.19685944082727e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU256",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96696965181543e-05,0,0,0,0,0,0,0.000353220730845803,0,0,0,4.22417707750309e-05,0,0.000347696510617161,0,0,0,9.14881694360898e-05,0.000403009134873724,0.00181847355190672
"OTU257",0,0,0,0.00351322919354519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.86161270770673e-05,0,0
"OTU258",0,0,0.0330056179775281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU259",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11793773678142e-05,0,0.000164050965166512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00045911340101005,0,0,0,0,0,4.22417707750309e-05,0,0,0,0,0,0,0.000208967699564153,0
"OTU260",0,0,0,0,0,0,0.0020703933747412,0,0,0,0,0,0,0,0,0,0,0,0.000666888962987663,0,0,0,0,0,0,0,0.000753138075313808,0,0,0,0,0,0,0,0,0,0.000249289524854166,0,0,0,0,0,0.000562947799385875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU261",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00437665782493369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45045447772314e-05,0,0,0,0,0,0,0,0,0.000660581311554168,0,0,0,4.13924417401382e-05,0,0,0,0.000114360211795112,7.46313212729118e-05,0
"OTU263",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249632045251219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU264",0,0,0,0,0,0,0,0,0,0,0.000685156763867573,0,0,0,0,0,0,0,0,0,0,0,0,0.000255190390259018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00163766632548618,0,0,0,0,0,0,3.10067904871167e-05,0,0,0,0,0,0.000675651648234416,0,0,0.000204050400448911,0,6.42219510628733e-05,0,0,0,0,0,3.31139533921106e-05,0,0,0,0.000148668275333646,5.97050570183295e-05,0
"OTU267",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU268",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000127595195129509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000434095066819633,0,0,0.000946698389367082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.00521482565786e-05,0,0
"OTU270",0,0,0,0,0,0,0,0.000154693397685787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00292887029288703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000993393930363086,0,0,0,0,2.55063000561139e-05,0,0,0,0.000324285371126591,0,6.33626561625463e-05,0,1.65569766960553e-05,0,0,0,0,0,0.000454618387976681
"OTU272",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000204050400448911,0,1.07036585104789e-05,0,0,0,0.000380175936975278,0,0.000397367440705327,0,0,0,0.000960625779078943,0.000194041435309571,0
"OTU278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU280",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000893166365906564,0,0,0,0,0,0,0,0,0,0,0,0,0.0010470160043875,0,0,0,0,0,0,0,0,0,0.00712105798575788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.50439842438195e-05,0,0,0,0,0,0,0,0
"OTU281",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU282",0,0,0,0,0,0,0,0,0,0,5.48125411094058e-05,0,0,0,0,0,0.00109322202345458,0,0.00333444481493831,0,0.000140840111263688,0.0011530225662988,0.000414164423276041,3.64557700370026e-05,0,0,0,0,0,0,0.000132321806633733,0,0,0,0,0,9.97158099416663e-05,0,0,0,0.000437636761487965,0,0.000102354145342886,0,0,0,0.000226065332881203,0,0.000265519621900058,3.10067904871167e-05,0,0,0,9.93393930363085e-05,0,0.000142242452259877,0,0,0.000153037800336683,0,6.42219510628733e-05,0,2.40211386019697e-05,0,3.16813280812732e-05,0,0,0,0,0,2.28720423590224e-05,0,5.34845162325507e-05
"OTU283",0,0,0,0,0,0,0,0,0,0,0,0,0.0274881516587678,0,0,0,0,0.000307327567282785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139059742204632
"OTU284",0,0,0,0,0,0.000650528034990104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195583371857331,0,0,0,0.0358507734303913,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU285",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
